FLAGS_clocks_per_us,FLAGS_extime,FLAGS_gc_inter_us,FLAGS_max_ope,FLAGS_pre_reserve_tmt_element,FLAGS_pre_reserve_version,FLAGS_rmw,FLAGS_rratio,FLAGS_thread_num,FLAGS_ycsb,FLAGS_ycsb_max_ope,FLAGS_ycsb_rmw,FLAGS_ycsb_rratio,FLAGS_ycsb_tuple_num,FLAGS_ycsb_zipf_skew,FLAGS_zipf_skew,abort_counts_,abort_rate,ack_latency_max_us,ack_latency_p50_us,ack_latency_p90_us,ack_latency_p95_us,ack_latency_p999_us,ack_latency_p99_us,ack_process_ns_per_tx,actual_extime,avg_batch_size,avg_ready_queue_len,avg_waitlist_len,batch_abort_counts_,batch_abort_rate,batch_commit_counts_,bytes_flushed_per_sec,commit_counts_,commits_per_fdatasync,committer_event_ns_per_tx,committer_num,dep_wait_conditions_per_tx,derived_acked_commits,derived_logical_commits,durable_ack_tps,exit_code,fdatasync_ns_per_tx,fdatasync_per_sec,flush_us,frontier_alloc_count_per_tx,frontier_bytes_per_tx,frontier_collect_ns_per_tx,frontier_entries_per_tx,frontier_merge_ns_per_tx,frontier_nonzero_entries_per_tx,frontier_publish_ns_per_tx,frontier_shared_ptr_count_per_tx,global_atomic_per_tx,group_size,logger_num,logical_minus_acked,logical_tps,lsn_alloc_ns_per_tx,max_pending,max_ready_queue_len,max_waitlist_len,maxrss,mode,payload_build_ns_per_tx,pending_commits,queue_wait_us_per_acked_tx,read_frontier_updates_per_tx,ready_queue_push_ns_per_tx,repeat,seconds,stderr_log,stdout_log,thread_num,tx_breakdown_abort_cleanup_ns,tx_breakdown_commit_cleanup_ns,tx_breakdown_delete_ns,tx_breakdown_insert_ns,tx_breakdown_maintenance_ns,tx_breakdown_node_validation_ns,tx_breakdown_read_ns,tx_breakdown_ssn_exclusion_ns,tx_breakdown_ssn_finalize_eta_ns,tx_breakdown_ssn_finalize_pi_ns,tx_breakdown_total_accounted_ns,tx_breakdown_update_ns,tx_breakdown_version_install_ns,tx_breakdown_wal_log_ns,version_install_ns_per_tx,waiting_conditions_per_tx,waitlist_pops_per_tx,waitlist_registration_ns_per_tx,waitlist_registrations_per_tx,wal_enqueue_ns_per_tx,wal_stats_ack_latency_max_us,wal_stats_ack_latency_p50_us,wal_stats_ack_latency_p90_us,wal_stats_ack_latency_p95_us,wal_stats_ack_latency_p999_us,wal_stats_ack_latency_p99_us,wal_stats_ack_latency_samples,wal_stats_ack_process_ns,wal_stats_acked_commits,wal_stats_async_acked_commits,wal_stats_avg_accounted_ns_per_commit,wal_stats_avg_batch_size,wal_stats_avg_ready_queue_len,wal_stats_avg_waitlist_len,wal_stats_bytes,wal_stats_commits,wal_stats_committer_event_ns,wal_stats_committer_num,wal_stats_committer_queue_wait_ns,wal_stats_dep_frontier_bytes,wal_stats_dep_frontier_entries,wal_stats_dep_frontier_nonzero_entries,wal_stats_dep_wait_conditions,wal_stats_durable_global_lsn,wal_stats_durable_mode,wal_stats_fdatasync_count,wal_stats_fdatasync_ns,wal_stats_flushed_commits,wal_stats_flusher_batches,wal_stats_frontier_alloc_count,wal_stats_frontier_collect_ns,wal_stats_frontier_merge_ns,wal_stats_frontier_publish_ns,wal_stats_frontier_shared_ptr_count,wal_stats_global_atomic_count,wal_stats_logger_num,wal_stats_logical_commits,wal_stats_logical_minus_acked,wal_stats_lsn_alloc_ns,wal_stats_max_pending_commits,wal_stats_max_ready_queue_len,wal_stats_max_waitlist_len,wal_stats_measured_ack_latency_max_us,wal_stats_measured_ack_latency_p50_us,wal_stats_measured_ack_latency_p90_us,wal_stats_measured_ack_latency_p95_us,wal_stats_measured_ack_latency_p999_us,wal_stats_measured_ack_latency_p99_us,wal_stats_measured_acked_commits,wal_stats_measured_durable_global_lsn,wal_stats_measured_logical_commits,wal_stats_measured_logical_minus_acked,wal_stats_measurement_pending_commits,wal_stats_measurement_stop_recorded,wal_stats_mutex_wait_ns,wal_stats_notify_wait_ns,wal_stats_payload_build_ns,wal_stats_read_frontier_updates,wal_stats_ready_queue_push_ns,wal_stats_shutdown_drain_acked_commits,wal_stats_total_accounted_ns,wal_stats_version_install_ns,wal_stats_waitlist_pops,wal_stats_waitlist_registration_ns,wal_stats_waitlist_registrations,wal_stats_wal_enqueue_ns,wal_stats_worker_stall_ns,wal_stats_write_frontier_updates,wal_stats_write_ns,worker_stall_ns_per_tx,worker_threads,workload_mode,write_frontier_updates_per_tx,write_ns_per_tx
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,0,0.0000,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1407705.000000,51859,51859.000000,0.000000,0,0.000000,51859,51859,12964.750000,0,81000.438805,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,4,0,12964.750000,0.000000,0,0,0,225068 kB,ermia_single_wal,1729.235003,0,0.000000,0.000000,0.000000,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th4_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th4_r4.out,4,0,10741985,0,0,7208828,1531957,273383187,1523447,2529892,11957789,19919707842,17131729,20783052,19572915976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,375620,,,,5630820,51859,,,,,,,,,,,4200601756,,,,,,,,,,,,,,,,,,,,,,,,,,,,14810782669,0,89676398,,,,19479279526,,,,,,,,378218703,0.000000,4,ycsb_b,0.000000,7293.212422
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,1,0.0000,4195,64,64,128,128,128,0.000000,4,0,0,0,0,-nan,0,4694862.750000,170245,0.999977,0.000000,0,0.000000,170241,170241,42560.250000,0,88833.822822,42561.250000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499633,0,4,0,42560.250000,140.870437,0,0,0,236860 kB,ermia_plain_pwal,1982.123319,0,0.000000,0.000000,0.000000,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th4_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th4_r4.out,4,1166937,23077518,0,0,24841749,16174123,950271907,8558178,15703947,34454211,19623504241,82320265,60193362,18406742044,77.867840,0.000000,0.000000,0.000000,0.000000,0.000000,4195,64,64,128,128,128,170245,0,170245,0,106735,0,0,0,18779451,170245,0,1,0,0,0,0,0,255299,sync,170245,15123158831,0,0,0,0,0,0,0,255299,4,170245,0,23981924,0,0,0,4195,64,64,128,128,128,170241,255294,170241,0,0,1,19258358,516372064,337438656,0,0,4,18171177000,13256299,0,0,0,0,0,0,2137710868,0.000000,4,ycsb_b,0.000000,12556.968462
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,7,0.0000,6024,128,256,256,4096,1024,137.111470,4,7,0,46,0,-nan,0,23004617.250000,804849,7.961274,447.614777,1,1.003125,804793,804845,201198.250000,0,13160.964183,25273.750000,100,10.499958,64.000318,1794.038494,8.000040,905.811232,3.891437,8278.095080,10.499958,0.000000,8,8,52,201211.250000,0.000000,65536,1,1009,401304 kB,ermia_async_dep_frontier_cstamp,1111.401090,52,284.260995,9.499896,67.659467,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th4_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th4_r4.out,4,4553343,84356048,0,0,102234606,68261092,7278197704,32915425,49680083,162344666,18679734688,742318964,285184711,9869688046,69.735456,1.003125,1.003125,948.261652,1.003125,209.248806,6024,128,256,256,4096,1024,804849,110353481,804849,804849,315400,7,0,46,92018469,804849,360260515,1,228771258596,51510336,6438792,3132004,807360,0,async_dep_frontier_cstamp,101095,10592536218,804849,101095,8450839,1443922912,729037641,6662583435,8450839,0,8,804849,0,0,966,1,1009,6024,128,256,256,4096,1024,804793,0,804845,52,52,1,0,0,894505610,7645944,54455384,56,253849503351,56126233,807360,763203649,807360,168412855,0,402170,3242846822,0.000000,4,ycsb_b,0.499686,4029.156946
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,0,0.0000,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1347916.500000,49772,49772.000000,0.000000,0,0.000000,49772,49772,12443.000000,0,84576.130535,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,0,12443.000000,0.000000,0,0,0,230220 kB,ermia_single_wal,1806.372499,0,0.000000,0.000000,0.000000,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th8_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th8_r4.out,8,0,10366086,0,0,6381571,1479844,266203598,1469434,7443133,14946384,39925598052,16722976,20754892,39579830134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,793372,,,,5391666,49772,,,,,,,,,,,4209523169,,,,,,,,,,,,,,,,,,,,,,,,,,,,34811042376,0,89906772,,,,39487717231,,,,,,,,377244914,0.000000,8,ycsb_b,0.000000,7579.460620
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,27,0.0001,4311,128,128,128,256,128,0.000000,4,0,0,0,0,-nan,0,7414366.000000,267538,0.999970,0.000000,0,0.000000,267530,267530,66882.500000,0,106406.944324,66884.500000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499316,0,8,0,66882.500000,200.197772,0,0,0,249484 kB,ermia_plain_pwal,2118.040825,0,0.000000,0.000000,0.000000,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th8_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th8_r4.out,8,2221608,66020759,0,0,57585608,37538037,1578690239,28005899,50108388,88888634,39057101921,161973025,136241238,36849828486,125.159324,0.000000,0.000000,0.000000,0.000000,0.000000,4311,128,128,128,256,128,267538,0,267538,0,134168,0,0,0,29657464,267538,0,1,0,0,0,0,0,401112,sync,267538,28467049815,0,0,0,0,0,0,0,401112,8,267538,0,53558910,0,0,0,4311,128,128,128,256,128,267530,401099,267530,0,0,1,46220881,1854511883,566639462,0,0,8,35895129738,33483874,0,0,0,0,0,0,4873664913,0.000000,8,ycsb_b,0.000000,18217.265028
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,15,0.0000,6384,256,256,512,4096,2048,265.241984,4,6,0,73,0,-nan,0,26787656.500000,937120,6.525196,1133.261724,1,1.005748,937057,937116,234264.250000,0,19364.538858,35903.750000,100,10.499019,64.000273,3723.129472,8.000034,1153.168886,7.776592,14967.293082,10.499019,0.000000,8,8,59,234279.000000,0.000000,65536,3,1597,447988 kB,ermia_async_dep_frontier_cstamp,1564.259262,61,391.903906,9.498878,131.880771,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th8_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th8_r4.out,8,8523936,152256539,0,0,138384710,122323214,12058139877,61802994,115498322,299147743,37721697712,1296746514,434611556,23034262307,126.418895,1.005748,1.005748,4792.501897,1.005748,271.858943,6384,256,256,512,4096,2048,937120,248562507,937120,937120,445013,6,0,73,107150626,937120,1061997694,1,367236298258,59975680,7496960,7287569,942503,0,async_dep_frontier_cstamp,143615,18146819196,937120,143615,9838799,3489004198,1080653014,14026089824,9838799,0,8,937120,0,0,1518,3,1597,6384,256,256,512,4096,2048,937057,0,937116,59,61,1,0,0,1465892383,8901551,123587581,63,417030750950,118469169,942503,4491130208,942503,254763365,0,469216,5287483553,0.000000,8,ycsb_b,0.500702,5642.293540
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,0,0.0000,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1275393.250000,46834,46834.000000,0.000000,0,0.000000,46834,46834,11708.500000,0,89005.981402,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,16,0,11708.500000,0.000000,0,0,0,240956 kB,ermia_single_wal,1849.246893,0,0.000000,0.000000,0.000000,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th16_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th16_r4.out,16,0,10695801,0,0,7275952,1406064,271304013,1403287,35106759,37733527,79924511662,19372351,24027204,79516186704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,1695332,,,,5101573,46834,,,,,,,,,,,4168506133,,,,,,,,,,,,,,,,,,,,,,,,,,,,74778067062,0,86607629,,,,79399188814,,,,,,,,366007990,0.000000,16,ycsb_b,0.000000,7815.005979
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,8,0.0000,4458,128,256,256,256,256,0.000000,4,0,0,0,0,-nan,0,9691227.750000,346260,0.999954,0.000000,0,0.000000,346244,346244,86561.000000,0,172854.231964,86565.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.501343,0,16,0,86561.000000,274.571834,0,0,0,266928 kB,ermia_plain_pwal,2243.493955,0,0.000000,0.000000,0.000000,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th16_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th16_r4.out,16,4203411,122093078,0,0,86892883,53759485,2113915311,59770770,105750525,145830064,78370757550,213822504,222229977,75242489542,135.671616,0.000000,0.000000,0.000000,0.000000,0.000000,4458,128,256,256,256,256,346260,0,346260,0,210308,0,0,0,38764911,346260,0,1,0,0,0,0,0,519831,sync,346260,59849740692,0,0,0,0,0,0,0,519831,16,346260,0,95068850,0,0,0,4458,128,256,256,256,256,346244,519808,346244,0,0,1,53602275,5309728901,776796321,0,0,16,72821288094,46975483,0,0,0,0,0,0,6689375572,0.000000,16,ycsb_b,0.000000,19319.831021
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,27,0.0000,6086,256,256,256,4096,512,251.438777,4,6,0,65,0,-nan,0,27461747.500000,957078,6.682897,1243.309759,1,1.004568,957011,957071,239252.750000,0,18553.055597,35803.000000,100,10.500102,64.000468,14396.831432,8.000059,1257.961026,7.778815,38871.388248,10.500102,0.000000,8,8,60,239267.750000,0.000000,65536,2,1161,456684 kB,ermia_async_dep_frontier_cstamp,2176.037714,61,348.144570,9.499806,102.572535,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th16_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th16_r4.out,16,16695525,178186046,0,0,170821421,143960058,22246483573,83520015,162823149,379921998,77124971548,2466549626,519503857,50756506280,141.425391,1.004568,1.004568,7563.473232,1.004568,490.365953,6086,256,256,256,4096,512,957078,240644762,957078,957078,438269,6,0,65,109846990,957078,1189935714,1,333178182911,61252992,7656624,7444878,961443,0,async_dep_frontier_cstamp,143212,17756591473,957078,143212,10049343,13778789855,1203958017,37202678422,10049343,0,8,957078,0,0,1095,2,1161,6086,256,256,256,4096,512,957011,0,957071,60,61,1,0,0,2082622591,9091989,98169199,67,419458015960,135354140,961443,7238780890,961443,469315033,0,478306,4882992953,0.000000,16,ycsb_b,0.499760,5102.017461
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,7,0.0001,0,0,0,0,0,0,0.000000,4,0,0,0,0,-nan,0,1332351.500000,48416,48416.000000,0.000000,0,0.000000,48416,48416,12104.000000,0,86416.860439,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,32,0,12104.000000,0.000000,0,0,0,263548 kB,ermia_single_wal,1967.504978,0,0.000000,0.000000,0.000000,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th32_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_single_wal_th32_r4.out,32,4436368,9005834,0,0,10949856,1508824,294321617,1478970,110043222,136659724,159966382099,30890128,25725224,159341362332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,3288765,,,,5329406,48416,,,,,,,,,,,4183958715,,,,,,,,,,,,,,,,,,,,,,,,,,,,154602133597,0,95258721,,,,159228861213,,,,,,,,347510180,0.000000,32,ycsb_b,0.000000,7177.589640
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,50,0.0001,4453,256,256,256,1024,512,0.000000,4,0,0,0,0,-nan,0,12086222.000000,430892,0.999926,0.000000,0,0.000000,430860,430860,107715.000000,0,275037.314940,107723.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.498823,0,32,0,107715.000000,322.080258,0,0,0,297296 kB,ermia_plain_pwal,2430.981270,0,0.000000,0.000000,0.000000,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th32_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_plain_pwal_th32_r4.out,32,12616482,232507532,0,0,156622341,70561659,2916213042,155532098,312029523,255454380,156467072519,302674492,379860012,151673000958,151.629940,0.000000,0.000000,0.000000,0.000000,0.000000,4453,256,256,256,1024,512,430892,0,430892,0,336911,0,0,0,48344888,430892,0,1,0,0,0,0,0,645783,sync,430892,118502577515,0,0,0,0,0,0,0,645783,32,430892,0,138771500,0,0,0,4453,256,256,256,1024,512,430860,645738,430860,0,0,1,80699371,12337636095,1047412590,0,0,32,145172394055,65331276,0,0,0,0,0,0,12999965708,0.000000,32,ycsb_b,0.000000,30172.134122
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,35,0.0000,8630,256,256,512,4096,2048,230.015706,4,6,0,65,0,-nan,0,24697256.250000,859289,6.255582,1305.268899,1,1.003747,859215,859273,214803.750000,0,20373.321990,34340.250000,100,10.501621,64.001192,52238.936082,8.000149,1326.145998,7.753843,101290.212350,10.501621,0.000000,8,8,58,214818.250000,0.000000,65536,2,1520,424840 kB,ermia_async_dep_frontier_cstamp,2543.272948,59,389.425182,9.501017,127.394904,4,5,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th32_r4.err,/home/sa2shun/tx-playground/ccbench/results/ermia_wal_pwal_cstamp_20260607_195430/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th32_r4.out,32,20434756,178835252,0,0,178011054,139010211,50119658671,82340688,204075746,409945396,157188394539,5402186306,495655495,99958240964,135.487561,1.003747,1.003747,8038.735000,1.003747,516.623265,8630,256,256,512,4096,2048,859289,197646286,859289,859289,583493,6,0,65,98789025,859289,1121582323,1,334599957794,54994496,6874312,6662668,862493,0,async_dep_frontier_cstamp,137361,17506245506,859289,137361,9023759,44887507324,1139521450,87035944637,9023759,0,8,859289,0,0,1422,2,1520,8630,256,256,512,4096,2048,859215,0,859273,58,59,1,0,0,2185365776,8163967,109467001,74,501389958763,116420803,862493,6907467940,862493,443920423,0,428435,5138911500,0.000000,32,ycsb_b,0.498602,5980.534126
