FLAGS_clocks_per_us,FLAGS_extime,FLAGS_gc_inter_us,FLAGS_max_ope,FLAGS_pre_reserve_tmt_element,FLAGS_pre_reserve_version,FLAGS_rmw,FLAGS_rratio,FLAGS_thread_num,FLAGS_ycsb,FLAGS_ycsb_max_ope,FLAGS_ycsb_rmw,FLAGS_ycsb_rratio,FLAGS_ycsb_tuple_num,FLAGS_ycsb_zipf_skew,FLAGS_zipf_skew,abort_counts_,abort_rate,ack_latency_max_us,ack_latency_p50_us,ack_latency_p90_us,ack_latency_p95_us,ack_latency_p999_us,ack_latency_p99_us,ack_process_ns_per_tx,actual_extime,avg_batch_size,avg_ready_queue_len,avg_waitlist_len,background_threads,batch_abort_counts_,batch_abort_rate,batch_commit_counts_,bytes_flushed_per_sec,commit_counts_,commits_per_fdatasync,committer_event_ns_per_tx,committer_num,committer_threads,cpu_list,cpu_policy,dep_wait_conditions_per_tx,derived_acked_commits,derived_logical_commits,durable_ack_tps,exit_code,fdatasync_ns_per_tx,fdatasync_per_sec,flush_us,frontier_alloc_count_per_tx,frontier_bytes_per_tx,frontier_collect_ns_per_tx,frontier_entries_per_tx,frontier_merge_ns_per_tx,frontier_nonzero_entries_per_tx,frontier_publish_ns_per_tx,frontier_shared_ptr_count_per_tx,global_atomic_per_tx,group_size,logger_num,logger_threads,logical_minus_acked,logical_tps,lsn_alloc_ns_per_tx,max_pending,max_ready_queue_len,max_waitlist_len,maxrss,mode,numactl_interleave,payload_build_ns_per_tx,pending_commits,queue_wait_us_per_acked_tx,read_frontier_updates_per_tx,ready_queue_push_ns_per_tx,remote_read_prob,remote_read_prob_ppm,repeat,seconds,skip_fdatasync,stderr_log,stdout_log,straggler_logger,straggler_sleep_us,thread_num,total_threads,tx_breakdown_abort_cleanup_ns,tx_breakdown_commit_cleanup_ns,tx_breakdown_delete_ns,tx_breakdown_insert_ns,tx_breakdown_maintenance_ns,tx_breakdown_node_validation_ns,tx_breakdown_read_ns,tx_breakdown_ssn_exclusion_ns,tx_breakdown_ssn_finalize_eta_ns,tx_breakdown_ssn_finalize_pi_ns,tx_breakdown_total_accounted_ns,tx_breakdown_update_ns,tx_breakdown_version_install_ns,tx_breakdown_wal_log_ns,version_install_ns_per_tx,waiting_conditions_per_tx,waitlist_pops_per_tx,waitlist_registration_ns_per_tx,waitlist_registrations_per_tx,wal_enqueue_ns_per_tx,wal_stats_ack_latency_max_us,wal_stats_ack_latency_p50_us,wal_stats_ack_latency_p90_us,wal_stats_ack_latency_p95_us,wal_stats_ack_latency_p999_us,wal_stats_ack_latency_p99_us,wal_stats_ack_latency_samples,wal_stats_ack_process_ns,wal_stats_acked_commits,wal_stats_async_acked_commits,wal_stats_avg_accounted_ns_per_commit,wal_stats_avg_batch_size,wal_stats_avg_ready_queue_len,wal_stats_avg_waitlist_len,wal_stats_bytes,wal_stats_commits,wal_stats_committer_event_ns,wal_stats_committer_num,wal_stats_committer_queue_wait_ns,wal_stats_dep_frontier_bytes,wal_stats_dep_frontier_entries,wal_stats_dep_frontier_nonzero_entries,wal_stats_dep_wait_conditions,wal_stats_durable_global_lsn,wal_stats_durable_mode,wal_stats_fdatasync_count,wal_stats_fdatasync_ns,wal_stats_flushed_commits,wal_stats_flusher_batches,wal_stats_frontier_alloc_count,wal_stats_frontier_collect_ns,wal_stats_frontier_merge_ns,wal_stats_frontier_publish_ns,wal_stats_frontier_shared_ptr_count,wal_stats_global_atomic_count,wal_stats_logger_num,wal_stats_logical_commits,wal_stats_logical_minus_acked,wal_stats_lsn_alloc_ns,wal_stats_max_pending_commits,wal_stats_max_ready_queue_len,wal_stats_max_waitlist_len,wal_stats_measured_ack_latency_max_us,wal_stats_measured_ack_latency_p50_us,wal_stats_measured_ack_latency_p90_us,wal_stats_measured_ack_latency_p95_us,wal_stats_measured_ack_latency_p999_us,wal_stats_measured_ack_latency_p99_us,wal_stats_measured_acked_commits,wal_stats_measured_durable_global_lsn,wal_stats_measured_logical_commits,wal_stats_measured_logical_minus_acked,wal_stats_measurement_pending_commits,wal_stats_measurement_stop_recorded,wal_stats_mutex_wait_ns,wal_stats_notify_wait_ns,wal_stats_payload_build_ns,wal_stats_read_frontier_updates,wal_stats_ready_queue_push_ns,wal_stats_shutdown_drain_acked_commits,wal_stats_total_accounted_ns,wal_stats_version_install_ns,wal_stats_waitlist_pops,wal_stats_waitlist_registration_ns,wal_stats_waitlist_registrations,wal_stats_wal_enqueue_ns,wal_stats_worker_stall_ns,wal_stats_write_frontier_updates,wal_stats_write_ns,worker_stall_ns_per_tx,worker_threads,workload_kind,workload_mode,write_frontier_updates_per_tx,write_ns_per_tx,ycsb_max_ope,ycsb_rratio
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,8,0.0000,1371,256,256,256,512,256,0.000000,4,1,0,0,9,0,-nan,0,7528541.000000,270126,1.886875,256.274125,1,1,,,0.000000,270110,270110,67527.500000,0,51490.043771,35788.000000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499715,8,8,8,0,67527.500000,494.919977,65536,1,0,261536 kB,ermia_pwal_group_global_prefix,0,2630.307775,0,0.000000,0.000000,322.760405,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th16_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th16_remote0_r3_log8_com1_pend65536.out,-1,0,16,16,4319722,72190344,0,0,53345385,39257790,1558452025,43232997,88589920,116410665,78826374738,178474212,146618180,76525483498,136.538832,0.000000,0.000000,0.000000,0.000000,368.783270,1371,256,256,256,512,256,270126,0,270126,0,342255,1,0,0,30114164,270126,69222204,1,0,0,0,0,0,405088,group_global_prefix,143152,13907975723,270126,143152,0,0,0,0,0,405088,8,270126,0,133682835,0,1,0,1371,256,256,256,512,256,270110,405063,270110,0,0,1,0,74860524546,710472433,0,87180813,16,92452050830,36880504,0,0,0,99612049,0,0,2546499723,0.000000,16,ycsb,ycsb_b,0.000000,9427.639565,10,95
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,21,0.0000,405715,262144,262144,262144,262144,262144,264.760149,4,3,0,61945,9,0,-nan,0,26307563.000000,933699,3.999704,1196.674464,1,1,,,0.000000,868141,933683,217035.250000,0,34619.767105,58359.500000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499929,4,8,8,65542,233420.750000,326.384103,65536,7,65551,358756 kB,ermia_async_global_lsn_prefix,0,2221.864308,65542,383174.787648,0.000000,171.264888,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th16_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th16_remote0_r3_log8_com1_pend65536.out,-1,0,16,16,13192474,159105485,0,0,146077979,139617390,5515822376,134553277,213426565,372925441,76963787626,619928259,479474893,69169663487,138.190727,0.000000,1.000017,22678.658805,1.000017,255.135118,405715,262144,262144,262144,262144,262144,933699,247202050,933699,933699,356432303,3,0,61945,105230252,933699,1117314604,1,332649743323223,0,0,0,0,1400458,async_global_lsn_prefix,233438,32323888010,933699,233438,0,0,0,0,0,1400458,8,933699,0,304739288,65551,7,65551,405715,262144,262144,262144,262144,262144,868141,1302058,933683,65542,65542,1,0,41879223227,2074516933,0,159907114,65558,332800485462975,129026333,933699,21174678189,933699,238215322,41879223227,0,9214205455,44853.792162,16,ycsb,ycsb_b,0.000000,9868.665762,10,95
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,23,0.0000,1106,256,256,256,512,512,243.938681,4,6,0,61,9,0,-nan,0,27963585.000000,974580,6.801376,1194.764978,1,1,,,1.004311,974508,974576,243627.000000,0,17599.409206,35822.750000,100,10.500103,64.000263,13755.867665,8.000033,1210.305154,7.787512,37526.602454,10.500103,0.000000,8,8,8,68,243644.000000,0.000000,65536,2,161,458032 kB,ermia_async_dep_frontier_cstamp,0,2217.336564,68,324.355227,9.499836,132.496410,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th16_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th16_remote0_r3_log8_com1_pend65536.out,-1,0,16,16,12375168,183492581,0,0,166801723,145938509,22590153104,88521127,170580097,397527231,76987360324,2504386048,526643660,50200941076,140.262581,1.004311,1.004311,7384.487203,1.004311,463.081480,1106,256,256,256,512,512,974580,237736784,974580,974580,412000,6,0,61,111854340,974580,1164389273,1,316086763960,62373120,7796640,7589522,978777,0,async_dep_frontier_cstamp,143291,17151961826,974580,143291,10233148,13406138485,1179534356,36572526113,10233148,0,8,974580,0,0,160,2,161,1106,256,256,256,512,512,974508,0,974576,68,68,1,0,0,2160962999,9258312,129127821,72,401527868574,136696545,978777,7196744000,978777,451308096,0,486995,5653978316,0.000000,16,ycsb,ycsb_b,0.499699,5801.475017,10,95
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,18,0.0000,1706,256,256,256,512,512,0.000000,4,3,0,0,9,0,-nan,0,12157398.250000,432959,3.102337,163.903229,1,1,,,0.000000,432928,432928,108232.000000,0,33600.726629,34887.250000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499587,8,8,8,0,108232.000000,697.069497,65536,2,0,293872 kB,ermia_pwal_group_global_prefix,0,2919.428977,0,0.000000,0.000000,165.196314,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th32_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th32_remote0_r3_log8_com1_pend65536.out,-1,0,32,32,9106714,162274686,0,0,105131777,69303890,2751087669,150981786,301689525,276505392,156362841959,299803237,289595776,151947361507,147.379957,0.000000,0.000000,0.000000,0.000000,424.324072,1706,256,256,256,512,512,432959,0,432959,0,389425,3,0,0,48629593,432959,70958297,1,0,0,0,0,0,649213,group_global_prefix,139549,14546695378,432959,139549,0,0,0,0,0,649213,8,432959,0,301780903,0,2,0,1706,256,256,256,512,512,432928,649162,432928,0,0,1,0,149120462768,1263902548,0,71518110,31,168605261864,63804910,0,0,0,183701772,0,0,2982437178,0.000000,32,ycsb,ycsb_b,0.000000,6888.991190,10,95
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,145,0.0001,383369,262144,262144,262144,262144,262144,373.010099,4,3,5,63331,9,0,-nan,0,27395509.500000,969033,3.999629,1952.830671,1,1,,,0.000000,903453,969002,225863.250000,0,31797.084226,60568.250000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499151,4,8,8,65549,242250.500000,533.843675,65536,701,65567,376148 kB,ermia_async_global_lsn_prefix,0,2925.266700,65554,371374.331049,0.000000,155.042669,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th32_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th32_remote0_r3_log8_com1_pend65536.out,-1,0,32,32,10758182,189013793,0,0,193801098,173737919,5989366021,177597129,342750331,485350452,156377850521,658297820,525688820,147631488956,137.279218,0.000000,1.000032,36792.687948,1.000032,278.490551,383369,262144,262144,262144,262144,262144,969033,361447532,969033,969033,346534903,3,5,63331,109582038,969033,1892296826,1,335519253509434,0,0,0,0,1452680,async_global_lsn_prefix,242273,30811438209,969033,242273,0,0,0,0,0,1452680,8,969033,0,517295589,65567,701,65567,383369,262144,262144,262144,262144,262144,903453,1354246,969002,65549,65554,1,0,100681900817,2834589283,0,150236656,65580,335803757015495,133023837,969033,35652188207,969033,269857901,100681900817,0,10517330387,103902.675967,32,ycsb,ycsb_b,0.000000,10853.775727,10,95
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,48,0.0001,1696,256,256,256,512,512,250.352790,4,6,0,58,9,0,-nan,0,26412388.500000,916886,6.411133,1385.495518,1,1,,,1.003040,916811,916869,229202.750000,0,18359.438055,35753.000000,100,10.500576,64.001187,44388.283385,8.000148,1252.326197,7.771628,95432.718872,10.500576,0.000000,8,8,8,58,229217.250000,0.000000,65536,3,142,443452 kB,ermia_async_dep_frontier_cstamp,0,2556.350859,58,325.628437,9.499790,135.057280,0.000000,0,3,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th32_remote0_r3_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th32_remote0_r3_log8_com1_pend65536.out,-1,0,32,32,26155176,180001209,0,0,181536681,141539274,47520430262,88871587,223736237,435297215,156969411542,5158875310,530976490,102481992101,138.784037,1.003040,1.003040,9203.546802,1.003040,509.157511,1696,256,256,256,512,512,916886,229540712,916886,916886,505100,6,0,58,105649554,916886,1270317890,1,298539732595,58680704,7335088,7125565,919656,0,async_dep_frontier_cstamp,143012,16833199610,916886,143012,9627653,40698240999,1148219068,87499301519,9627653,0,8,916886,0,0,141,3,142,1696,256,256,256,512,512,916811,0,916869,58,58,1,0,0,2343838856,8710063,123829833,75,463119488096,127246781,919656,8438446753,919656,466830738,0,458277,5400742742,0.000000,32,ycsb,ycsb_b,0.499828,5890.419179,10,95
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,1010,128,128,128,256,256,0.000000,4,1,0,0,9,0,-nan,0,560220.500000,20625,0.999952,200.156371,1,1,,,0.000000,20624,20624,5156.000000,0,79388.309154,5156.250000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.506788,8,8,8,0,5156.000000,141.432263,65536,1,0,218468 kB,ermia_pwal_group_global_prefix,0,1276.584271,0,0.000000,0.000000,270.870685,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th1_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th1_remote0_r4_log8_com1_pend65536.out,-1,0,1,1,0,1128888,0,0,1533959,615430,127948173,625254,636477,1532485,4976158211,10233717,7148481,4824755347,109.405741,0.000000,0.000000,0.000000,0.000000,260.537820,1010,128,128,128,256,256,20625,0,20625,0,317296,1,0,0,2240882,20625,4128025,1,0,0,0,0,0,31076,group_global_prefix,20625,1637304488,20625,20625,0,0,0,0,0,31076,8,20625,0,2916899,0,1,0,1010,128,128,128,256,256,20624,31075,20624,0,0,1,0,4745457886,26328274,0,5586437,1,6544246536,2256384,0,0,0,5373332,0,0,114894811,0.000000,1,ycsb,ycsb_b,0.000000,5570.927609,10,95
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,1606363,1048576,1048576,1048576,1048576,1048576,130.232644,4,3,0,53022,9,0,-nan,0,7546576.500000,271906,3.999897,349.608485,1,1,,,0.000000,206369,271905,51592.250000,0,20819.675034,16994.500000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500263,4,8,8,65536,67976.250000,76.081955,65536,2,65536,259124 kB,ermia_async_global_lsn_prefix,0,992.428889,65536,1693656.103759,0.000000,92.528383,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th1_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th1_remote0_r4_log8_com1_pend65536.out,-1,0,1,1,0,10552869,0,0,20399960,8239048,1323385298,8112073,8334822,20374433,4738279422,117760709,73753333,3147366877,52.200919,0.000000,1.000004,193.583332,1.000004,101.124683,1606363,1048576,1048576,1048576,1048576,1048576,271906,35410907,271906,271906,1285482093,3,0,53022,30186306,271906,95060295,1,349518116476572,0,0,0,0,407929,async_global_lsn_prefix,67978,5660973740,271906,67978,0,0,0,0,0,407929,8,271906,0,20687064,65536,2,65536,1606363,1048576,1048576,1048576,1048576,1048576,206369,309541,271905,65536,65536,1,0,2639804922,269846377,0,25158930,65537,349530294094920,14193691,271906,52636276,271906,27496307,2639804922,0,696544917,9708.556010,1,ycsb,ycsb_b,0.000000,2561.721620,10,95
2100,5,10,10,100,10000,0,50,1,1,10,0,95,100000,0,0,0,0.0000,734,128,128,256,256,256,109.116818,4,7,0,11,9,0,-nan,0,8266568.000000,290110,7.997298,359.288377,1,1,,,1.000000,290101,290110,72525.250000,0,10846.630575,9069.000000,100,10.498742,64.000000,899.624501,8.000000,458.763345,0.950340,5038.584926,10.498742,0.000000,8,8,8,9,72527.500000,0.000000,65536,1,44,256176 kB,ermia_async_dep_frontier_cstamp,0,877.258940,9,185.290543,9.498742,48.716239,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th1_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th1_remote0_r4_log8_com1_pend65536.out,-1,0,1,1,0,12238361,0,0,22251850,8725561,2195558608,8951724,8977115,21107549,4714645120,210240206,80393986,2146200160,68.054610,1.000000,1.000000,249.000565,1.000000,153.438840,734,128,128,256,256,256,290110,31655880,290110,290110,206454,7,0,11,33066272,290110,104233151,1,53752971868,18567040,2320880,275703,290110,0,async_dep_frontier_cstamp,36276,3146715996,290110,36276,3045790,260990064,133091834,1461743873,3045790,0,8,290110,0,0,44,1,44,734,128,128,256,256,256,290101,0,290110,9,9,1,0,0,254501591,2755680,14133068,9,59894632116,19743323,290110,72237554,290110,44514142,0,145295,598099772,0.000000,1,ycsb,ycsb_b,0.500827,2061.631009,10,95
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,0,0.0000,1810,128,128,128,256,256,0.000000,4,1,0,0,9,0,-nan,0,1097513.750000,40572,0.999951,253.176263,1,1,,,0.000000,40570,40570,10142.500000,0,81906.057333,10143.000000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499310,8,8,8,0,10142.500000,188.215381,65536,1,0,221836 kB,ermia_pwal_group_global_prefix,0,1396.667217,0,0.000000,0.000000,413.397042,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th2_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th2_remote0_r4_log8_com1_pend65536.out,-1,0,2,2,0,4840450,0,0,5986119,2195464,241698242,1298780,2161291,6738239,9937641836,19995885,14875495,9637851871,101.763347,0.000000,0.000000,0.000000,0.000000,257.474242,1810,128,128,128,256,256,40572,0,40572,0,324499,1,0,0,4390055,40572,10271361,1,0,0,0,0,0,60827,group_global_prefix,40572,3322928746,40572,40572,0,0,0,0,0,60827,8,40572,0,7635898,0,1,0,1810,128,128,128,256,256,40570,60824,40570,0,0,1,0,9474314719,56662789,0,16771518,2,13165595790,4128539,0,0,0,10445730,0,0,262436490,0.000000,2,ycsb,ycsb_b,0.000000,6468.732807,10,95
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,0,0.0000,970149,524288,524288,524288,524288,524288,161.665520,4,3,0,57290,9,0,-nan,0,11559396.000000,415840,3.999913,515.787059,1,1,,,0.000000,350304,415839,87576.000000,0,22906.111060,25990.500000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499056,4,8,8,65535,103959.750000,112.950435,65536,5,65537,270368 kB,ermia_async_global_lsn_prefix,0,1249.450056,65535,973644.450612,0.000000,111.898855,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th2_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th2_remote0_r4_log8_com1_pend65536.out,-1,0,2,2,0,31344813,0,0,51614738,43707267,2121730395,14866603,25689147,89197257,9308981959,195778227,133349677,6601703835,66.727467,0.000000,1.000002,1061.081541,1.000002,105.469920,973831,524288,524288,524288,524288,524288,415840,67226828,415840,415840,820255219,3,0,57290,46237584,415840,214484375,1,341071545627163,0,0,0,0,623366,async_global_lsn_prefix,103962,9525254317,415840,103962,0,0,0,0,0,623366,8,415840,0,46969196,65537,5,65537,970149,524288,524288,524288,524288,524288,350304,525135,415839,65535,65535,1,0,5193661182,519570062,0,46531908,65536,341094930318170,27747883,415840,441239087,415840,43858506,5193661182,0,2064486481,12489.596171,2,ycsb,ycsb_b,0.000000,4964.629294,10,95
2100,5,10,10,100,10000,0,50,2,1,10,0,95,100000,0,0,1,0.0000,805,128,256,256,256,256,125.658420,4,7,0,18,9,0,-nan,0,12404223.750000,434549,7.899580,415.774278,1,1,,,1.000854,434527,434548,108631.750000,0,11414.581782,13752.250000,100,10.499033,64.000147,1436.132680,8.000018,621.885417,1.918718,7523.492977,10.499033,0.000000,8,8,8,21,108637.000000,0.000000,65536,1,53,268640 kB,ermia_async_dep_frontier_cstamp,0,1023.050991,21,211.598360,9.499013,52.343044,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th2_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th2_remote0_r4_log8_com1_pend65536.out,-1,0,2,2,817152,40002989,0,0,61700213,35270208,3779553801,14762672,18374479,80572761,9358909577,399865308,146344445,4781645549,64.343184,1.000854,1.000854,524.026478,1.000854,207.546204,805,128,256,256,256,256,434549,54604615,434549,434549,237815,7,0,18,49616895,434549,180673881,1,91945200677,27811136,3476392,833775,434919,0,async_dep_frontier_cstamp,55009,4960183684,434549,55009,4562334,624068584,270239064,3269318826,4562334,0,8,434549,0,0,53,1,53,805,128,256,256,256,256,434527,0,434548,21,21,1,0,0,444564762,4127777,22745565,22,103342557362,27960202,434919,227714658,434919,90188788,0,217486,1225094056,0.000000,2,ycsb,ycsb_b,0.500488,2819.237589,10,95
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,2,0.0000,3718,128,128,256,256,256,0.000000,4,1,0,0,9,0,-nan,0,2164882.500000,79549,0.999950,251.813942,1,1,,,0.000000,79545,79545,19886.250000,0,85444.342561,19887.250000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499830,8,8,8,0,19886.250000,176.277352,65536,1,0,228100 kB,ermia_pwal_group_global_prefix,0,1370.161355,0,0.000000,0.000000,386.748821,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th4_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th4_remote0_r4_log8_com1_pend65536.out,-1,0,4,4,1050953,9322339,0,0,10812246,6488196,435582206,3213440,5651487,15611758,19868235314,37909203,29490800,19313102686,82.568534,0.000000,0.000000,0.000000,0.000000,249.868276,3718,128,128,256,256,256,79549,0,79549,0,335064,1,0,0,8659530,79549,20030540,1,0,0,0,0,0,119304,group_global_prefix,79549,6796670229,79549,79549,0,0,0,0,0,119304,8,79549,0,14021982,0,1,0,3718,128,128,256,256,256,79545,119297,79545,0,0,1,0,18987615725,108989485,0,30763935,4,26654012102,6567914,0,0,0,19875772,0,0,669476520,0.000000,4,ycsb,ycsb_b,0.000000,8416.324345,10,95
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,1,0.0000,618526,524288,524288,524288,524288,524288,153.463270,4,3,0,60479,9,0,-nan,0,18057304.500000,647611,3.999846,504.963621,1,1,,,0.000000,582076,647607,145519.000000,0,27168.015673,40477.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499749,4,8,8,65531,161901.750000,139.091994,65536,4,65539,309420 kB,ermia_async_global_lsn_prefix,0,1400.572006,65535,579390.835490,0.000000,122.850723,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th4_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th4_remote0_r4_log8_com1_pend65536.out,-1,0,4,4,1050435,67970737,0,0,82088579,62877196,3330778474,34879741,56765315,146545756,18779353497,320763925,246324661,14429308678,66.317717,0.000000,1.000006,3905.574693,1.000006,120.903299,618526,524288,524288,524288,524288,524288,647611,99383888,647611,647611,520830118,3,0,60479,72229218,647611,327017976,1,337249499958482,0,0,0,0,971248,async_global_lsn_prefix,161908,17594197126,647611,161908,0,0,0,0,0,971248,8,647611,0,90076949,65539,4,65539,618526,524288,524288,524288,524288,524288,582076,872742,647607,65531,65535,1,0,10024038642,907020235,0,79558988,65535,337295313642703,42947818,647611,2529277510,647611,78297823,10024038642,0,4017828624,15478.582909,4,ycsb,ycsb_b,0.000000,6204.115496,10,95
